Subject,Trail,Condition,Exemplar,Total Distance,Max Abs Dev,Avg Abs Dev,AUC
34,16,Typical,Hai,1332.1474386789853,135.9890610651642,12.192033446533816,44683.68272128356
34,17,Typical,Alligator,946.8842798023436,62.735592087608154,14.206756333008865,25016.221493459598
34,18,Typical,Falke,1273.1289433912236,294.4508231510102,54.452089951417214,143214.31170418023
34,19,Typical,Kaninchen,1352.2183089688788,234.15879741604874,38.15991135450429,87324.97567322907
35,1,Typical,Lachs,1001.8358062153031,45.872066799776434,10.999599260620238,22740.21717402858
35,2,Typical,Kaninchen,963.5001049368084,52.200700962303415,12.233281532621683,31820.79569066765
35,3,Atypical,Seeloewe,2498.944106939625,840.1559359988412,294.65129260808465,168568.11228014863
35,4,Typical,Hai,1107.6407673342264,153.0862867147087,74.21073894246892,102540.52785115685
35,5,Typical,Hund,1081.0951541616528,87.65235561257832,18.579185120337936,57580.90215415532
35,6,Typical,Goldfisch,1061.731155781367,143.2848913022974,20.306987614431257,76802.14209646144
35,7,Typical,Chamaeleon,1120.5616364847863,103.26055776199114,42.389545132305386,46448.521543026705
35,8,Atypical,Wal,1116.182082594127,96.5933291240041,63.773549182289,66006.0681458899
35,9,Atypical,Schmetterling,1136.9847590365187,232.99411530399075,56.990775161640364,84460.07438528416
35,10,Typical,Spatz,1082.490645912701,71.07485056988384,11.266006361379361,31950.445406920968
35,11,Typical,Falke,1323.755158285833,92.31383404701543,21.05271231365153,55411.77932373278
35,12,Typical,Klapperschlange,1033.2507011274563,37.05481695352791,21.269897736913883,21033.900000000005
35,13,Atypical,Fledermaus,1212.6249011224843,225.80279355850632,37.610482401693105,97430.28898924026
35,14,Typical,Loewe,1044.9281137101002,31.343693380989578,10.950704643614378,13258.669058164978
35,15,Typical,Katze,1044.6452985131207,41.40857799087497,7.815572587762821,17629.409295263813
35,16,Typical,Alligator,1158.910815299774,86.62711365847542,14.708924984308439,34685.12459503602
35,17,Atypical,Pinguin,1016.1790602933185,23.462807396410597,1.7467590537917421,13934.362422055478
35,18,Atypical,Aal,988.5839488226931,21.129867499847194,3.9475312250178365,7199.185034754294
35,19,Typical,Pferd,1023.1965542950012,77.50154592342462,13.594307432599123,49403.155312859846
36,1,Atypical,Pinguin,2339.370035791799,943.9198232312572,158.76057881311544,336533.6036906854
36,2,Atypical,Wal,2197.4394770076933,940.9457501719161,195.79654294768932,325138.50000000006
36,3,Typical,Klapperschlange,2300.362280573776,915.0012472477288,232.40689837095923,456667.40770588396
36,4,Typical,Pferd,3367.3500732776197,825.4041303465763,177.22568560781502,191947.39456736424
36,5,Typical,Hund,2290.94559893153,799.4551882918588,218.46386711990073,506923.070128141
36,7,Typical,Goldfisch,2727.023584737088,897.9794876812796,165.333118667961,398075.00212624995
36,10,Typical,Alligator,1059.9582285991435,75.30600050686559,11.691824882175894,38554.894968330475
36,15,Typical,Kaninchen,1015.9102792708343,54.09753904053656,18.272844468785678,28592.620231822973
36,16,Atypical,Seeloewe,1087.0108245928043,121.36395459350092,20.68813447565343,57670.19144361736
36,18,Typical,Loewe,1259.1633007321025,172.73243808842216,9.995031181744825,125078.43488265078
36,19,Atypical,Schmetterling,2114.373127868847,889.6986996538789,393.375090447781,504123.19948186516
37,1,Typical,Loewe,1260.4062343339235,138.22807558091023,27.683401277517525,109941.50000000001
37,2,Typical,Alligator,1206.9810108655286,131.1372279412331,17.27456761013171,81899.43106348516
37,3,Typical,Hai,1862.351849282149,614.8120336964398,142.5505738831921,306362.17177071096
37,4,Atypical,Aal,1661.7471835070833,347.1206989953219,92.88526561564974,189689.36810819572
37,5,Typical,Kaninchen,1077.5644168670365,75.89660847961505,9.031273942922754,57695.813933544
37,6,Atypical,Wal,1107.6672229281426,86.16594130763332,13.667963938632205,37908.169429278314
37,7,Typical,Chamaeleon,1120.6204456589617,115.59592169888279,19.237940713681496,64153.5409282158
37,8,Typical,Lachs,2570.6572660538636,1088.1583988712182,236.52108672627654,733305.5447903647
37,9,Typical,Goldfisch,1902.0075728423444,768.0016312773952,160.37057492607573,418541.7854629719
37,10,Typical,Pferd,1163.520110245274,17.42918070283237,3.200141861799411,9760.599327024984
37,11,Atypical,Pinguin,1807.4507692000084,718.9130408168787,160.38871115363972,303207.50000000006
37,12,Typical,Hund,2064.469439846125,738.4776925032038,141.1572316330026,553801.3691223481
37,13,Atypical,Schmetterling,1531.612220745541,343.81370088522533,49.848671579751546,294380.12235022866
37,14,Typical,Falke,1117.6753085405687,99.87734206374631,8.93321595708655,63341.00000000015
37,15,Typical,Spatz,2158.878881088082,851.1776969986481,214.20855091630295,617269.5000000001
37,16,Atypical,Fledermaus,1039.692613679932,70.99697817859547,22.57634070191615,47941.51941128729
37,17,Atypical,Seeloewe,1902.7656502634704,583.9207900007136,201.5161014381898,467120.7300845438
37,18,Typical,Klapperschlange,1489.0235957179646,228.08723749919992,44.27227909454616,207682.3561045928
37,19,Typical,Katze,2168.1685579183822,869.9170113116911,201.85617415345405,608015
38,1,Typical,Goldfisch,955.099314936392,80.87190291530075,12.361689302453437,53189.833050977206
38,2,Atypical,Aal,1153.5671158229595,112.81342408745293,29.901017185812815,45561.670693911525
38,3,Typical,Spatz,1002.2066218172099,18.502004687823842,4.1504430465228515,8176.603306254561
38,4,Typical,Alligator,1037.6581738136022,174.56788498575963,29.74106981656234,118716.49999999983
38,5,Typical,Hai,1057.488887066295,152.67764534587042,36.54510303655314,74594.3028398773
38,6,Typical,Lachs,1146.8152131328252,56.77751451844111,15.340189889578786,31278.269838383887
38,7,Typical,Hund,1012.6617747912519,65.47357328199465,12.193032209342949,31807.89485156176
38,10,Typical,Kaninchen,1030.3603736892626,80.34338347013116,12.560274086966526,40074.11712163634
38,11,Typical,Pferd,1041.519576831641,58.48901369977489,8.970872510481005,30253.58400114068
38,12,Typical,Loewe,1002.3878642197448,76.60983768061772,9.301904235414982,34580.99999999996
38,13,Typical,Chamaeleon,1051.440914045706,36.357948708034,2.2562199288693408,12829.487231122757
38,14,Atypical,Pinguin,2718.3688913946053,867.1448381279805,341.03099587306014,161022.2188460191
38,15,Typical,Falke,1179.032397095562,280.5747514841791,45.57713479533964,171900.5
38,17,Atypical,Seeloewe,1834.2040431993087,739.2789740945891,166.77967333483102,336559
38,18,Atypical,Wal,1286.9099297766238,304.0898255898486,56.80217529806067,227054.9999999998
38,19,Typical,Katze,991.8193816758924,94.34211587153197,17.197926919541555,34839.32433768115
39,1,Atypical,Aal,1068.1604767774804,61.57641128085396,5.698241308721698,25096.557290636447
39,2,Typical,Pferd,1073.3153955231062,38.477347177678325,5.399413251166384,17126.37438758394
39,3,Typical,Kaninchen,1071.188612027128,65.7761471369115,9.764922817531152,31605.946996729224
39,4,Typical,Goldfisch,1094.5624450907515,59.03250314386918,14.621494296182764,29346.915019398835
39,5,Typical,Hai,1140.3559465125481,122.60738183983202,7.825277144828699,85934.34944122694
39,6,Typical,Lachs,1107.6284807532404,86.98421888630219,10.331771084509624,40167.05202312142
39,7,Atypical,Fledermaus,1697.9713805314204,136.1547052464078,33.92817514379537,24728.689600687263
39,8,Atypical,Wal,1041.275305476485,95.97357749486878,9.983929256649288,67653.49999999993
39,9,Typical,Falke,1183.3352855181515,235.92768390327564,24.921372338014564,155564.49999999988
39,10,Atypical,Pinguin,1624.7805408024055,314.0944735983263,24.346414099462663,222368.66217195537
39,11,Typical,Loewe,1180.9600192776386,43.56011704539907,5.087772525771686,26465.340843009144
39,12,Typical,Klapperschlange,3619.2960207337746,878.4781492036967,290.9999495232593,170947.59508169212
39,13,Typical,Chamaeleon,1197.5257140506494,117.04332294652785,20.465602310185993,78328.25449531923
39,14,Atypical,Schmetterling,1168.8121123302958,84.30208266422545,10.562230414439703,33471.50425160161
39,15,Atypical,Seeloewe,1179.634718741798,76.91483589716438,23.3782729607708,33743.65267327829
39,16,Typical,Katze,1267.8621713741713,132.76373535066804,24.299108145149948,73163.73833084667
39,17,Typical,Hund,1105.6537935541905,75.48611362333708,10.074476904871196,45417.75713403705
39,18,Typical,Alligator,1591.4730406411786,149.1663675876229,15.39173534232147,148893.47976563766
39,19,Typical,Spatz,1090.0394747714022,25.88574404940789,2.5985202565148042,16125.545469759012
40,1,Atypical,Wal,3147.2776605512104,851.5467288263588,434.5682383463931,105891.04394400946
40,3,Typical,Klapperschlange,1758.3317962382223,504.5182083005269,85.35579458218258,208142.49999999997
40,4,Typical,Spatz,1930.2657327991026,630.7859996420163,107.84883155460811,270007.75970802916
40,5,Typical,Loewe,1186.6883921407705,320.0541988458282,97.99157709055571,145562
40,6,Typical,Chamaeleon,1239.608635767529,121.44911559628187,29.678869543800392,37432.241592413964
40,7,Atypical,Aal,1140.0992242557215,264.70707498475554,104.37308358742114,127902.97250449586
40,8,Typical,Hai,2813.6846041298263,804.7348507759627,161.0612221419,49936.999999999854
40,9,Typical,Pferd,1359.9198218982026,310.76048088698826,63.55653873169934,172957.22244071212
40,10,Atypical,Schmetterling,1355.5787576405266,295.7377338490304,76.14764343930823,150587.37316362007
40,11,Typical,Alligator,1026.3578926334346,51.03387187500445,3.0376316286269853,26448.33305990498
40,12,Typical,Falke,1147.2209145614725,34.99813968265285,4.775131311106696,16895.091426229435
40,13,Atypical,Seeloewe,977.7632754838058,93.51063621715258,27.68908749942367,41667.99999999995
40,14,Typical,Goldfisch,1446.2389679800215,217.85837741373373,34.93069306521327,126013.49999999999
40,15,Typical,Hund,1080.9999005258119,180.4117978737615,40.94648695831334,127607.50000000003
40,16,Atypical,Pinguin,1074.0189420930953,139.31691401357205,22.203543723104584,46887.41618497106
40,17,Typical,Kaninchen,933.1524692008616,51.20417083230731,18.772644774417575,26179.590596981583
40,18,Typical,Katze,1003.3707703239949,125.29831358977347,26.4338600099754,67497.5000000001
40,19,Typical,Lachs,1315.8723447499397,418.76948863082566,124.30254404290145,202005.88496732837
41,1,Typical,Falke,1204.3083076487649,92.88078822075823,20.024589570414737,58831.06797724986
41,2,Atypical,Aal,957.3940198395375,37.518194223593866,9.620100133242332,15289.444359715826
41,3,Typical,Chamaeleon,1897.2301597820847,359.3864509858927,116.33008491513645,53169.40413543686
41,4,Typical,Katze,985.8950878449859,45.621354905399414,7.6510409113011075,20518.15256574089
41,5,Typical,Pferd,1078.3924998250613,53.018823779928965,10.988280032393691,27842.65882811119
41,6,Typical,Goldfisch,1072.296498337182,74.81498354981704,12.401803398175316,57179.500000000204
41,7,Atypical,Seeloewe,1026.9648823572463,156.9223560692082,24.903635115154366,69495.49611424353
41,8,Typical,Loewe,2023.895571816216,802.7078234964042,156.33190828991616,318231.5
41,9,Atypical,Schmetterling,1132.599793049605,59.967775188420205,6.2075933544127535,40670.114361038744
41,10,Atypical,Fledermaus,2286.685494917722,897.7817747649077,193.76508822827776,287612.65264456026
41,11,Atypical,Wal,2160.7281615827574,760.7464655042497,145.0956568240142,219465.0680746877
41,12,Typical,Hai,2198.183951731278,924.8696686234216,305.97082776678,479694.4999999998
41,13,Typical,Hund,1136.9223350284167,128.94884356498812,20.304843648236034,85929.62905233853
41,14,Atypical,Pinguin,1044.343971896922,122.12838706957729,44.343269554142445,42445.00000000005
41,15,Typical,Klapperschlange,1072.5121894244203,33.9727330696945,4.603906631674156,13786.475967439836
41,16,Typical,Alligator,1191.8535720507589,229.67761387829802,82.0441025565514,107347.48899471779
41,17,Typical,Kaninchen,947.6581627951457,25.09485526061431,4.111555712749324,9524.45196103117
41,18,Typical,Lachs,1070.0918510283286,25.280880773227977,3.635521364878398,13108.8675915391
41,19,Typical,Spatz,1954.4993481743345,691.126580723272,117.04362405233299,359148.13805383246
42,2,Typical,Kaninchen,1009.973085130939,89.99657198643024,20.036587113200426,48757.48903522117
42,3,Atypical,Fledermaus,2335.599818192737,964.2276619223333,290.3814487410815,503947.1528236141
42,4,Typical,Falke,1009.8124650936663,55.491845232834464,10.097320960493802,25233.124038448983
42,5,Atypical,Pinguin,2086.833233596899,867.9781363319744,353.55093466861103,415062.5
42,6,Atypical,Schmetterling,1166.4479099444602,38.019781221298956,7.743855831491603,20580.439629379413
42,7,Typical,Chamaeleon,1035.9235612988264,30.23215698000587,3.350870040530962,14688.338271543184
42,8,Typical,Hai,2012.7383629451465,834.4719882216341,165.0848597233552,416075.00000000006
42,9,Typical,Goldfisch,1149.2816358921714,71.71281679709803,10.618048887871895,40790.28713917422
42,10,Typical,Katze,1031.77479395339,59.37397719162655,11.5259414910409,30428.49104311775
42,11,Typical,Pferd,2059.018293595481,649.5925844069441,118.66359941296577,391471.1485403065
42,12,Typical,Lachs,1350.5666425576455,377.5959370391204,61.48135373902832,209224.7661489364
42,13,Atypical,Seeloewe,1741.5064946800126,611.5266378059562,75.074546753053,342833.10794082715
42,14,Typical,Alligator,1314.0085454138616,294.7275821785269,90.79005184845305,166096.70304602588
42,15,Typical,Spatz,2045.8699299798814,855.5115019105397,245.66279497046426,374263.1356779408
42,16,Typical,Hund,1031.7031709391972,98.09998546784723,16.24865917158518,53438.11384095811
42,17,Typical,Loewe,1149.208458685374,75.27713793767825,9.468546116847387,43079.077317762174
42,18,Atypical,Aal,1083.249369723344,66.62183165385274,9.41049856228794,39147.62228730016
42,19,Atypical,Wal,2074.480108266818,872.3336425156042,339.58697544820546,481577.5
43,1,Typical,Hund,1046.2478724982423,145.32581093920982,41.64034075739254,64918.5
43,2,Typical,Katze,1398.4347323796915,386.2259838092232,59.46973776085428,135225.54582354688
43,3,Typical,Chamaeleon,1108.373063594574,104.14290425187659,17.41544412808821,54404.113840916194
43,4,Atypical,Aal,1032.783640167799,46.618357451551276,8.873721528585053,26999.270355681932
43,5,Atypical,Wal,1778.5980619554284,652.2023461069167,270.49636570471625,233592.99999999997
43,6,Typical,Goldfisch,1037.5104805172737,79.00857509762318,9.658849419493135,29279.366703662756
43,7,Typical,Falke,992.0093648547796,76.93884092728044,14.978307514709268,44876.08557896213
43,8,Typical,Loewe,1115.85216627655,25.86587198695321,3.6464289837723065,16337.709200460824
43,9,Typical,Spatz,1122.5255062241085,21.296433081690505,4.191496574485441,7840.758944976471
43,10,Typical,Klapperschlange,1013.9518545081054,30.873723316674926,4.004613154371326,16547.042943111166
43,11,Typical,Hai,981.5639527065325,12.612705447834514,1.1104833058564696,5582.157520582875
43,12,Atypical,Schmetterling,990.2734839564848,43.57601362899228,9.816998471869935,22040.205396810965
43,13,Atypical,Pinguin,1021.2289693365477,29.939596107322572,1.3857262733703257,15442.189223111294
43,14,Typical,Alligator,934.8473830512803,8.99546674147416,1.5473481598301577,4270.742887977571
43,15,Typical,Pferd,1033.1670160820174,67.62597246636909,13.171216317584939,31940.916511039453
43,16,Atypical,Fledermaus,1013.631871540242,38.755743189397435,3.610140545665037,15690.23355703601
43,17,Typical,Lachs,1121.6849053727926,96.9918027119611,22.24301596573003,12196.814421467107
43,18,Atypical,Seeloewe,1041.0792610245269,31.003046693010106,10.256938828777654,19799.581903682036
43,19,Typical,Kaninchen,1030.211326427807,82.47514890563656,7.804230616487906,51828.8208819183
44,1,Typical,Falke,1033.999644830656,113.82046954901845,17.66249966450924,75396.50000000007
44,2,Typical,Pferd,1271.8760367919444,178.73322173406598,32.17060897178264,126503.92997555014
44,3,Typical,Kaninchen,1191.8876529310105,171.00442899505285,22.94913876078009,73736.50589428552
44,4,Typical,Spatz,1321.8326724919787,274.4426391336049,91.05168467127638,225542.00000000003
44,5,Typical,Loewe,1184.3515077774048,253.68681733568653,58.66308020784983,154441.3650899485
44,7,Typical,Goldfisch,1111.411619155399,64.77425377193686,16.498127215033474,30671.481652364142
44,9,Typical,Katze,1049.7723631392862,65.49324555243616,13.18460481278609,29569.453826309305
44,10,Typical,Chamaeleon,1164.6976444564323,145.3691381542679,51.02549766809377,85861.18236973984
44,11,Typical,Hund,1005.5187478614534,23.765174654583177,3.7998627493180153,11169.683985414804
44,12,Typical,Alligator,1405.6354133433217,165.5205817535631,27.680238312154632,156687.00000000003
44,13,Atypical,Schmetterling,1085.41566730807,155.61330242999566,22.081338207209328,109979.5
44,15,Atypical,Seeloewe,1254.6767181287591,54.47090037477034,22.11304791716435,40463.46673737123
44,16,Atypical,Fledermaus,1265.6851824334092,207.58307655784603,38.97434146332777,113923.51753125705
44,17,Typical,Klapperschlange,1130.1035833075412,53.246918267858575,7.821241432198199,26441.57014901067
44,18,Atypical,Aal,1142.5530603066406,73.34814852165236,6.270679809308147,17259.2259598058
44,19,Typical,Lachs,1123.6637963762053,55.27425038640027,12.291089643518498,35984.954766545154
45,1,Typical,Pferd,1055.491621005061,27.703342154807615,2.7575098789877077,13015.882274351354
45,2,Typical,Hai,1123.98029251793,84.54196486203122,6.512168265106341,50593.99999999994
45,3,Typical,Chamaeleon,1127.353881612582,70.232515046787,5.261077246097119,30985.644865782528
45,4,Typical,Falke,1105.6289160887568,63.63328911861953,4.612124221593525,32249.21362341921
45,5,Typical,Hund,1096.6760627099059,64.17702132286462,8.72103117717042,29913.096464407805
45,6,Typical,Alligator,1272.5733570732068,35.0125989294429,6.037702670928132,20091.459965125905
45,7,Typical,Loewe,1098.0113719336916,10.667218117829435,1.1969641352506477,5362.348452060356
45,8,Atypical,Wal,1080.3447253395113,47.041581597627214,7.441587910142702,31860.40755709934
45,9,Typical,Lachs,1063.6743503243533,8.21428943063276,0.9396031924464625,4656.419895830731
45,10,Atypical,Aal,1182.0818305443756,82.42497566697278,8.487479343951401,43636.5489989587
45,11,Atypical,Fledermaus,1203.709853727376,90.2687780101333,8.551122660796247,58185.998221464724
45,12,Typical,Goldfisch,1090.8130586452573,72.06597283687407,6.824087437395438,35781.16148075372
45,13,Typical,Klapperschlange,1111.0232969379051,16.051034422535622,2.3781513702928,9925.871814589429
45,14,Atypical,Seeloewe,1162.948736844224,61.37036585375887,5.6403529747257455,39943.58328219503
45,15,Atypical,Schmetterling,1127.3460658526676,61.051782783105295,5.735709760973763,38316.67361447959
45,16,Typical,Spatz,1031.6768016450214,66.95181010479624,10.270148221086318,41000.00000000013
45,17,Typical,Kaninchen,1117.420203861067,43.16358311199943,8.597225150778476,37408.841026245274
45,18,Atypical,Pinguin,1143.559739990182,30.353695304703933,2.852293612811552,19888.000000000135
45,19,Typical,Katze,1124.0023564706103,60.14412459874552,10.7059739664401,28829.650683530057
46,1,Typical,Katze,1078.9888412335356,76.29786334252057,6.627031421325117,26624.447643827545
46,2,Typical,Falke,1097.4935555011273,57.71697158019418,3.6908832555876225,29841.41258341278
46,3,Typical,Hai,1165.1483733196376,100.22103051124651,24.351936846516573,34826.9996248483
46,5,Atypical,Aal,1076.1661882840024,73.32112338069032,12.014932949924802,45302.44857900063
46,6,Typical,Lachs,1005.6080040763851,16.00637334516597,2.06280795998832,8453.88659230204
46,7,Typical,Hund,1009.2454877617533,23.239019101218503,5.906322837747246,12756.999999999996
46,8,Atypical,Pinguin,5007.3125642691575,1001.3596597695534,290.971757316221,471155.02653669263
46,9,Typical,Spatz,1173.9367043799953,123.40202369793718,24.99879900546625,44862.02922559187
46,11,Typical,Alligator,1034.6900417215097,68.32351272566007,8.375434594958389,36658.32698082785
46,12,Typical,Chamaeleon,1107.4847973552035,100.28452940111305,9.071498163392985,68049.50000000017
46,13,Typical,Kaninchen,1137.15740154524,43.80616069323898,13.921725658005302,25741.145092971612
46,14,Typical,Pferd,1157.2541913590878,71.65277508435034,10.872740360020616,36842.608946634675
46,15,Atypical,Schmetterling,1223.4816338041353,103.51537009439906,14.202054982317081,80482.13508185612
46,17,Atypical,Seeloewe,2173.5751628780517,911.3700537736678,375.68175917926317,455578.69082289643
46,18,Typical,Loewe,2532.3349582878172,1034.01802829895,246.67760685290637,325252.3903055617
46,19,Typical,Goldfisch,1145.3829034401676,74.87411532743252,6.238479624361303,48056.17977228584
47,1,Typical,Kaninchen,1108.2626712023098,133.31299226071488,25.800228371471224,77038.80851326762
47,2,Typical,Loewe,1275.6205953677347,318.8074869035415,83.91077503883865,179825.08300844228
47,3,Typical,Spatz,1179.1756045462273,195.62706352958628,26.636745563099893,133045.92679807692
47,4,Typical,Goldfisch,1136.7750474183717,141.0587289597361,18.717738274067173,88044.5
47,5,Typical,Lachs,1246.0840925257246,272.82328501895483,70.514670628783,136008.55957041812
47,6,Typical,Falke,1267.9403587635002,278.4796815403862,52.79337340845476,148658.58256880732
47,7,Atypical,Fledermaus,973.1048304392193,56.884349791701354,5.632431864253962,32366.806857942636
47,8,Atypical,Wal,1334.0949104996512,322.932713140356,70.62967744719795,169395.45406889042
47,9,Atypical,Pinguin,1753.9093145097183,613.8599612086228,123.1020234870368,302781.2068607068
47,10,Typical,Chamaeleon,1542.8920104936958,510.29895255405916,131.79394664177258,277326.99999999977
47,11,Atypical,Aal,1167.100137274521,53.43907037634199,27.042421068796802,38075.70319639984
47,12,Typical,Pferd,1113.4617410964809,115.37541844239365,32.12905351732541,74393.00000000001
47,13,Atypical,Seeloewe,1149.5417044020073,192.40033122536317,59.472557932933896,119220.73835852028
47,14,Atypical,Schmetterling,1185.5135481537973,216.43441111387244,80.33719377091604,112990.10430788777
47,15,Typical,Hai,1161.4041978167122,252.31141763710858,105.17264804789265,152503.99999999997
47,16,Typical,Alligator,1048.5315907963598,48.67016969431177,15.064997210550796,24901.90322113992
47,17,Typical,Klapperschlange,1084.8411617718996,73.54464827204319,33.52440012236497,34286.96173213972
47,18,Typical,Hund,1279.1531733976622,136.06642306696648,28.474115779690464,108101.43982626741
47,19,Typical,Katze,1045.672896738349,55.286307893456,16.037902658930246,40877.49999999973
48,2,Atypical,Pinguin,1473.7486818339432,432.02342380005206,112.47322226569987,235936.46588671382
48,3,Typical,Spatz,1103.6708504207259,109.9640790532867,14.797761990938447,66547.0075333977
48,4,Typical,Goldfisch,1058.2665975897442,101.2696964779555,13.005050563209922,59451.07486322289
48,5,Atypical,Seeloewe,1228.9834833616605,69.48768099275574,14.114495102428672,40554.00651295439
48,6,Typical,Alligator,1049.8270373222592,61.33184425770099,5.1035230110914664,23368.196783356037
48,7,Typical,Katze,1108.8498519438722,72.5160874383646,11.037545501844956,45680.99999999997
48,8,Typical,Hund,1147.560068105293,125.3479713597684,14.524380457442668,76779.49999999999
48,9,Atypical,Schmetterling,2219.016102872622,924.2668910777926,215.10502782117518,517678.5000000001
48,10,Typical,Klapperschlange,1129.4460156386035,143.58175094728227,27.12585864134414,95356.99999999988
48,11,Typical,Hai,1301.339586503029,274.72488740280994,42.10190501886471,152802.91255064766
48,12,Atypical,Wal,1251.0008507589162,161.68634513069824,26.55978477390396,90170.23162696401
48,14,Typical,Falke,1112.0266566095952,171.79399213498002,42.73273763241774,73571.74934640813
48,15,Typical,Lachs,1940.6717043132364,763.2178236515348,209.11762720672363,470114.5
48,16,Typical,Kaninchen,1150.9491393635565,46.96404605250319,8.523322017410983,34719.000000000146
48,17,Typical,Pferd,1043.2275503228216,63.25208126836111,17.735033967085162,35136.420711224506
48,18,Typical,Loewe,1142.7770917532173,82.10387028722755,13.177450951782886,52842.25221203665
48,19,Typical,Chamaeleon,1098.4220146960533,136.01667063268513,29.79844521842782,57856.849077334664
49,1,Typical,Katze,1065.40613556346,72.9806927481223,17.097924022741765,23516.437972224227
49,2,Typical,Klapperschlange,2663.7590176558792,945.9704447776759,159.79044462925773,475305.261916296
49,3,Typical,Chamaeleon,3538.0196651206925,1019.423723120751,343.05505777219366,90578.82261485783
49,6,Atypical,Pinguin,3705.0700320272904,1025.53827091596,217.71107222882955,-520.2882040242048
49,7,Typical,Lachs,1534.823663230979,390.9072230703248,77.10759376879291,334098.3138169333
49,9,Atypical,Seeloewe,1441.8858047686447,387.2993114834595,87.56008444690241,303548.5
49,10,Typical,Falke,1181.0440563343186,112.15107313869248,15.159972928200991,80824.41399716456
49,11,Atypical,Aal,1074.8840032167407,154.08712887539707,21.76289000351739,97255.99999999984
49,12,Typical,Pferd,1061.537778962515,72.97309791086133,8.329063103450492,36227.34561077976
49,13,Typical,Kaninchen,1086.032710726206,49.486757254994316,11.4427907724687,27658.127501930627
49,14,Typical,Goldfisch,1091.4279010917458,70.57454179037177,12.021749242763168,32832.6606218464
49,15,Atypical,Schmetterling,1301.8409016395929,284.17531390481207,45.92121899523386,145323.50000000006
49,18,Typical,Loewe,2467.2628911564598,940.6526000818035,201.90109464676908,199977.00000000003
49,19,Typical,Hund,1289.6360469187866,204.789625353754,42.349610904482645,152083.95326265472
50,1,Typical,Hund,1020.7187945231576,28.102208708904914,12.565508603825196,15050.50000000002
50,2,Atypical,Pinguin,2834.8490717237414,947.2392922198475,443.5275394484788,99821.43211808517
50,3,Atypical,Aal,3663.3183188484663,931.6062361611386,174.28919596111533,102511.78462228234
50,4,Typical,Loewe,1276.452595727992,298.83330117357286,63.06693685760955,222163.49999999988
50,5,Atypical,Schmetterling,1289.6351825472746,281.06955183454176,54.56208653750173,180716.69742287445
50,6,Typical,Katze,1293.9656699434545,267.1402010650955,57.648002752789715,162970.87683768626
50,7,Typical,Alligator,1088.0198574940146,144.5418017922994,55.18349794774343,94385.99999999994
50,8,Typical,Klapperschlange,1031.3393158208871,49.17428652444244,22.04357257582942,22340.41259018372
50,9,Typical,Pferd,1186.7447762456177,19.019596738488985,6.038669425716794,10806.616117352787
50,10,Atypical,Seeloewe,2241.0135200783297,951.1349005226192,416.2569791068857,375030.4999999999
50,11,Typical,Hai,1049.6916979958785,67.8459497909645,27.460384234563477,34182.847724406995
50,12,Typical,Falke,1192.6645553736369,247.48441465543573,45.05416369559903,138075.50000000006
50,13,Typical,Spatz,1253.056110624027,240.24292293945558,67.10367439113445,179592.99999999977
50,14,Typical,Lachs,1323.5552065187803,239.6758550181244,71.117004157513,196261.99999999985
50,15,Atypical,Wal,2091.3378697223834,875.3569340054821,57.83788962943549,453072.3825336517
50,16,Atypical,Fledermaus,2106.0084154068577,371.31967663469965,153.03889286795115,134620.5062031187
50,17,Typical,Goldfisch,1187.6555788450632,181.80282126436794,65.34108404347764,126572.04792215535
50,18,Typical,Kaninchen,1632.3636293978784,388.1383282195032,109.90520923542977,364017.4999999998
50,19,Typical,Chamaeleon,1213.846889591291,147.7160613046226,40.9154632639598,51358.50000000003
51,1,Typical,Katze,1193.3599567782994,54.004295361811444,5.226697201826918,30502.488477865365
51,2,Typical,Hai,1168.6357641980715,94.43620818963774,24.659225892476705,28742.317294184697
51,3,Atypical,Seeloewe,1127.383651183329,49.314394715346,4.4985129051147545,28079.966443042616
51,4,Atypical,Wal,1900.8149520903153,534.6636285873873,67.3884740891121,80002.70693864957
51,5,Typical,Alligator,1387.355683161011,166.11548948401605,23.07729329034866,81257.38886958123
51,6,Atypical,Fledermaus,1049.6593824872284,65.62745491078965,11.699728350050325,28874.997853630855
51,7,Typical,Klapperschlange,3291.4285224484556,920.421701563559,304.19557794183373,19024.098997403675
51,8,Atypical,Pinguin,1039.0672457269754,58.56658563400807,18.65244335315914,27282.80032153188
51,9,Typical,Kaninchen,1411.7738409211775,110.89787953649443,19.045701134665073,55823.046683865876
51,10,Typical,Hund,1078.1851633045394,82.47804649198616,10.988042069670374,44540.92196045448
51,11,Typical,Spatz,1342.6024349833517,305.5027090016849,40.52062635850674,178574.07801786443
51,12,Typical,Chamaeleon,1129.0573335044649,69.70577565894453,9.677689546005722,43494.55698208284
51,13,Typical,Goldfisch,1017.3429965920145,33.58543163356808,5.019967070094163,18626.175040282073
51,14,Atypical,Aal,1377.2801997661002,405.5623141089489,76.22118505469203,225471.01696445516
51,15,Atypical,Schmetterling,979.9685718519012,16.614434598267195,3.14990920764805,7141.667611047878
51,16,Typical,Loewe,1062.251484217365,28.0374164004254,4.796750565884572,13820.68603637298
51,17,Typical,Falke,1198.4459986894299,205.61889179916122,25.873106448152054,119836.56433062551
51,18,Typical,Pferd,1021.6002443955954,57.27829843414017,7.561326285299759,33275.877130157394
